ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0035770,ribonucleoprotein granule,31/1152,265/19869,0.000160726970496118,0.00138508830456949,0.00102755787639159,ZC3H12D/CSDE1/EIF2S1/CTSG/PABPC1/NCL/RPL28/EIF3B/YBX1/RPL6/EIF4G1/NSUN2/PABPC4/SQSTM1/CAPRIN1/FASTKD3/RPUSD3/LARP1/LARP4/NUFIP2/OGFOD1/TDRD7/ZFAND1/UPF1/TBRG4/RPUSD4/MCRIP2/DHX36/DDX19A/ZNFX1/PRRC2C,31
CC,GO:0000439,transcription factor TFIIH core complex,5/1152,12/19869,0.000364995737204963,0.0029299657808508,0.00217365882430641,ERCC2/CDK7/GTF2H2/GTF2H3/GTF2H4,5
CC,GO:0000940,outer kinetochore,5/1152,12/19869,0.000364995737204963,0.0029299657808508,0.00217365882430641,BUB1B/CCNB1/CENPF/PLK1/SPDL1,5
CC,GO:0016281,eukaryotic translation initiation factor 4F complex,5/1152,12/19869,0.000364995737204963,0.0029299657808508,0.00217365882430641,EIF4B/EIF4A1/EIF4G2/EIF4G1/EIF4H,5
CC,GO:0034709,methylosome,5/1152,12/19869,0.000364995737204963,0.0029299657808508,0.00217365882430641,PRMT5/CLNS1A/SNRPD2/PRMT1/WDR77,5
CC,GO:0097504,Gemini of coiled bodies,5/1152,12/19869,0.000364995737204963,0.0029299657808508,0.00217365882430641,ZPR1/GEMIN4/GEMIN5/GEMIN6/DDX20,5
CC,GO:0034719,SMN-Sm protein complex,6/1152,18/19869,0.00038043619935776,0.00301264341653578,0.00223499502609893,GEMIN4/SNRPD2/GEMIN5/GEMIN6/DDX20/STRAP,6
CC,GO:0005747,mitochondrial respiratory chain complex I,10/1152,49/19869,0.000426833727294873,0.00324837096356877,0.00240987463257392,NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/NDUFS1/NDUFV1/NDUFA6/NDUFB9,10
CC,GO:0030964,NADH dehydrogenase complex,10/1152,49/19869,0.000426833727294873,0.00324837096356877,0.00240987463257392,NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/NDUFS1/NDUFV1/NDUFA6/NDUFB9,10
CC,GO:0045271,respiratory chain complex I,10/1152,49/19869,0.000426833727294873,0.00324837096356877,0.00240987463257392,NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/NDUFS1/NDUFV1/NDUFA6/NDUFB9,10
CC,GO:0031968,organelle outer membrane,27/1152,235/19869,0.000549122082781683,0.00412545564756495,0.00306055897690735,MIEF1/TOMM70/TOMM40/ASS1/ENO1/VDAC1/GK/PPP1CC/HSPA9/LRPPRC/TUFM/EMD/CPT1A/HK2/RETSAT/AKAP1/MTERF3/PGAM5/PHB2/SIGMAR1/MSTO1/QTRT1/QTRT2/AGPAT5/DNAJC11/ZNFX1/DHCR7,27
CC,GO:0000228,nuclear chromosome,28/1152,249/19869,0.000617589334126969,0.00453969372562796,0.00336787050239689,CHD1/CHEK1/OGT/RAD1/CDC45/TOP2A/MCM4/MLH1/LRPPRC/PRIM1/PLK1/BLM/CSNK2A1/RRS1/LRIF1/FIGNL1/CARM1/PINX1/TONSL/NIFK/NOL6/ACTR8/ACTR5/INCENP/MORF4L1/NUFIP1/RUVBL2/RUVBL1,28
CC,GO:0019867,outer membrane,27/1152,237/19869,0.000626441032617283,0.00453969372562796,0.00336787050239689,MIEF1/TOMM70/TOMM40/ASS1/ENO1/VDAC1/GK/PPP1CC/HSPA9/LRPPRC/TUFM/EMD/CPT1A/HK2/RETSAT/AKAP1/MTERF3/PGAM5/PHB2/SIGMAR1/MSTO1/QTRT1/QTRT2/AGPAT5/DNAJC11/ZNFX1/DHCR7,27
CC,GO:0005643,nuclear pore,15/1152,100/19869,0.000627500327262568,0.00453969372562796,0.00336787050239689,IPO5/KPNA3/XPOT/NUP155/IPO7/RANBP1/RANGAP1/EIF5A/GLE1/PCID2/NUP188/NUP93/NDC1/XPO4/AAAS,15
CC,GO:0120293,dynein axonemal particle,6/1152,20/19869,0.000718727215115181,0.0050829117215016,0.00377086858448026,HSP90AB1/DNAAF5/WDR18/DNAAF2/RUVBL2/RUVBL1,6
CC,GO:0098576,lumenal side of membrane,8/1152,35/19869,0.000719934595366268,0.0050829117215016,0.00377086858448026,TAPBP/HLA-B/CD74/HLA-C/HSPA8/CALR/CANX/BCAP31,8
CC,GO:0005684,U2-type spliceosomal complex,14/1152,92/19869,0.000812893497343334,0.00567089987432374,0.00420708038098743,RNF113A/PRPF4/PRPF3/BCAS2/PRPF6/SNRPA1/GCFC2/SNU13/SNRPD2/SF3A1/ZMAT2/XAB2/LUC7L/CWC25,14
CC,GO:0030677,ribonuclease P complex,5/1152,14/19869,0.000836892414507117,0.00576963476354318,0.00428032900546674,PRORP/RPP40/TRMT10C/POP1/RPP25,5
CC,GO:0071556,integral component of lumenal side of endoplasmic reticulum membrane,7/1152,29/19869,0.00109351555031639,0.007365518534315,0.00546427008204077,TAPBP/HLA-B/CD74/HLA-C/CALR/CANX/BCAP31,7
CC,GO:0098553,lumenal side of endoplasmic reticulum membrane,7/1152,29/19869,0.00109351555031639,0.007365518534315,0.00546427008204077,TAPBP/HLA-B/CD74/HLA-C/CALR/CANX/BCAP31,7
CC,GO:0000793,condensed chromosome,29/1152,273/19869,0.00123487277961261,0.00820307731907722,0.00608563127856815,CHEK1/BUB1/BUB1B/RAD1/TOP2A/CCNB1/CEBPB/PPP1CC/MLH1/LRPPRC/RANGAP1/CENPF/PLK1/BLM/RRS1/SETMAR/SGO2/SPOUT1/CENPV/NSMCE1/PINX1/SPDL1/AURKB/SPAG5/KIF2C/CENPK/NIFK/NOL6/INCENP,29
CC,GO:0036464,cytoplasmic ribonucleoprotein granule,27/1152,248/19869,0.00124585986586668,0.00820307731907722,0.00608563127856815,ZC3H12D/CSDE1/EIF2S1/CTSG/PABPC1/NCL/RPL28/EIF3B/YBX1/RPL6/EIF4G1/NSUN2/PABPC4/SQSTM1/CAPRIN1/LARP1/LARP4/NUFIP2/OGFOD1/TDRD7/ZFAND1/UPF1/MCRIP2/DHX36/DDX19A/ZNFX1/PRRC2C,27
CC,GO:0071339,MLL1 complex,7/1152,31/19869,0.00166469182864639,0.0108389934620754,0.00804114298515743,MEN1/MAX/SENP3/TEX10/RUVBL2/RUVBL1/LAS1L,7
CC,GO:0031414,N-terminal protein acetyltransferase complex,4/1152,10/19869,0.00178025349903743,0.0114640500047905,0.00850485477272944,NAA10/NAA25/NAA15/NAA50,4
CC,GO:0044665,MLL1/2 complex,7/1152,32/19869,0.00202563275763456,0.0129023999562375,0.00957192595998939,MEN1/MAX/SENP3/TEX10/RUVBL2/RUVBL1/LAS1L,7
CC,GO:0071005,U2-type precatalytic spliceosome,9/1152,50/19869,0.00208740686665285,0.0131529077834255,0.00975777063868282,RNF113A/PRPF4/PRPF3/PRPF6/SNRPA1/SNU13/SNRPD2/SF3A1/ZMAT2,9
CC,GO:0035578,azurophil granule lumen,13/1152,91/19869,0.00221433483354074,0.0138042575793072,0.0102409886478424,MPO/CTSG/AZU1/IMPDH1/PRTN3/MNDA/CCT8/LYZ/FABP5/PRSS57/TXNDC5/PTGES2/PA2G4,13
CC,GO:1902911,protein kinase complex,17/1152,136/19869,0.00226668462505409,0.01398186516086,0.0103727506941534,CCNT1/CCNB2/INSR/CCNB1/ERCC2/CCNA2/CKS2/CDK7/CSNK2B/CSNK2A1/GTF2H2/GTF2H3/GTF2H4/CCNL2/MMS19/BCCIP/LAS1L,17
CC,GO:0031074,nucleocytoplasmic transport complex,4/1152,11/19869,0.00266978137998093,0.0162967905069669,0.0120901283983786,KPNA3/KPNA2/MYBBP1A/XPO5,4
CC,GO:0005925,focal adhesion,39/1152,422/19869,0.00279687649478671,0.0168965940819073,0.0125351057227012,CAT/NPM1/P4HB/RPS17/HSPA5/HSPA8/PABPC1/CYBA/ITGA4/HSP90B1/RPL7/FLNA/RPS3/MSN/CALR/BSG/RPL4/PPP1CC/HSPA9/RPS19/RPL5/RPS3A/RPL37A/RPS7/RPS14/RPS18/RPS29/RPS11/RPL7A/RPS15/RPL10A/RPL38/RPL6/PLAUR/RPL18/TRIP6/FERMT1/REXO2/HYOU1,39
CC,GO:0000775,chromosome, centromeric region,26/1152,250/19869,0.00287701912664632,0.0172034000838239,0.0127627164264762,OIP5/BUB1/BUB1B/TOP2A/CCNB1/CEBPB/DNMT1/PPP1CC/RANGAP1/CENPF/PLK1/IKZF1/SGO2/SPOUT1/MIS18BP1/CENPV/NGDN/PINX1/SPDL1/AURKB/SPAG5/KIF2C/CENPK/INCENP/MIS18A/ZNF330,26
CC,GO:1902555,endoribonuclease complex,7/1152,34/19869,0.00292630858127985,0.0173213821073737,0.0128502439560721,PRORP/RPP40/TRMT10C/CLP1/POP1/RPP25/LAS1L,7
CC,GO:0071011,precatalytic spliceosome,9/1152,53/19869,0.00316096581135664,0.0185232596545499,0.0137418829483188,RNF113A/PRPF4/PRPF3/PRPF6/SNRPA1/SNU13/SNRPD2/SF3A1/ZMAT2,9
CC,GO:0031965,nuclear membrane,30/1152,305/19869,0.00334302411506414,0.0193961597171048,0.0143894628402448,ANKRD17/NUP155/GAPDH/ENO1/LRPPRC/RANGAP1/EMD/SLC29A2/WTAP/GLE1/RRP12/RETSAT/CENPV/DHX37/NUP93/DNAJC2/SIGMAR1/NDC1/NOC4L/GTPBP4/AAAS/TXLNG/DTL/DHCR7/WDR3/ZBTB1/MRPS23/UTP18/CEPT1/SLC30A1,30
CC,GO:0035267,NuA4 histone acetyltransferase complex,6/1152,27/19869,0.00387560072324544,0.0220495342118624,0.0163579264047048,MLLT1/MORF4L2/MSL3/MORF4L1/RUVBL2/RUVBL1,6
CC,GO:0043189,H4/H2A histone acetyltransferase complex,6/1152,27/19869,0.00387560072324544,0.0220495342118624,0.0163579264047048,MLLT1/MORF4L2/MSL3/MORF4L1/RUVBL2/RUVBL1,6
CC,GO:0046540,U4/U6 x U5 tri-snRNP complex,8/1152,45/19869,0.0039468121570882,0.0222387685005162,0.0164983139764922,PRPF4/PRPF3/PPIH/PRPF6/SNU13/SNRPD2/USP39/ZMAT2,8
CC,GO:0005657,replication fork,10/1152,65/19869,0.00402122348327657,0.022442256773334,0.0166492761763732,CHEK1/DNMT1/PRIM1/BLM/UBE2B/CARM1/TONSL/UHRF1/RTF2/RAD18,10
CC,GO:0051233,spindle midzone,7/1152,36/19869,0.00410518712980919,0.0226947137553602,0.0168365668779662,PLK1/CENPV/KIF18B/AURKB/CDC6/INCENP/CTDP1,7
CC,GO:0030055,cell-substrate junction,39/1152,432/19869,0.00417185914182945,0.0228477519356267,0.0169501015796907,CAT/NPM1/P4HB/RPS17/HSPA5/HSPA8/PABPC1/CYBA/ITGA4/HSP90B1/RPL7/FLNA/RPS3/MSN/CALR/BSG/RPL4/PPP1CC/HSPA9/RPS19/RPL5/RPS3A/RPL37A/RPS7/RPS14/RPS18/RPS29/RPS11/RPL7A/RPS15/RPL10A/RPL38/RPL6/PLAUR/RPL18/TRIP6/FERMT1/REXO2/HYOU1,39
CC,GO:0097526,spliceosomal tri-snRNP complex,8/1152,46/19869,0.00453987411608863,0.0246330206669253,0.0182745420072574,PRPF4/PRPF3/PPIH/PRPF6/SNU13/SNRPD2/USP39/ZMAT2,8
CC,GO:1902554,serine/threonine protein kinase complex,15/1152,122/19869,0.00467136715689439,0.025113955540735,0.0186313340009405,CCNT1/CCNB2/CCNB1/ERCC2/CCNA2/CKS2/CDK7/CSNK2B/CSNK2A1/GTF2H2/GTF2H3/GTF2H4/CCNL2/MMS19/BCCIP,15
CC,GO:0072686,mitotic spindle,20/1152,183/19869,0.0048087419510337,0.0256174798482341,0.0190048844571954,WDR62/KATNA1/EPB41/RPS3/RANGAP1/PLK1/CDC16/IQCB1/PYCR3/SPOUT1/KIF18B/AURKB/SPAG5/CDC6/AAAS/BCCIP/TPX2/NUDC/POLDIP2/TACC3,20
CC,GO:1904813,ficolin-1-rich granule lumen,15/1152,124/19869,0.00543791976635367,0.0287082971448941,0.0212978744760936,LRG1/CAT/ALDOA/PYGL/HSP90AB1/ALDOC/HSPA8/IMPDH2/EEF2/IMPDH1/MNDA/CCT8/CSNK2B/PSMB7/COMMD9,15
CC,GO:0031248,protein acetyltransferase complex,13/1152,101/19869,0.00553949948159723,0.0287269619134157,0.0213117213404719,OGT/PHF14/NAA10/MLLT1/NAA25/MORF4L2/MSL3/NAA15/NAA50/MORF4L1/USP22/RUVBL2/RUVBL1,13
CC,GO:1902493,acetyltransferase complex,13/1152,101/19869,0.00553949948159723,0.0287269619134157,0.0213117213404719,OGT/PHF14/NAA10/MLLT1/NAA25/MORF4L2/MSL3/NAA15/NAA50/MORF4L1/USP22/RUVBL2/RUVBL1,13
CC,GO:1905348,endonuclease complex,7/1152,38/19869,0.0056121610185099,0.0288484768144456,0.0214018698120461,PRORP/RPP40/TRMT10C/CLP1/POP1/RPP25/LAS1L,7
CC,GO:0005640,nuclear outer membrane,6/1152,30/19869,0.00670349872308087,0.0338642263079775,0.0251229126373176,ENO1/LRPPRC/EMD/RETSAT/SIGMAR1/DHCR7,6
CC,GO:0005790,smooth endoplasmic reticulum,6/1152,30/19869,0.00670349872308087,0.0338642263079775,0.0251229126373176,HSPA5/RPL10/CALR/CANX/ERP29/HYOU1,6
CC,GO:0015030,Cajal body,11/1152,81/19869,0.00691224244741109,0.0341093452418926,0.0253047594483593,PRPF4/PRPF3/OIP5/ZPR1/FBL/GEMIN4/U2AF1/NOLC1/TGS1/NOP58/AK6,11
CC,GO:0030176,integral component of endoplasmic reticulum membrane,18/1152,164/19869,0.00692535382001353,0.0341093452418926,0.0253047594483593,SCD/SLC27A2/TAPBP/HLA-B/CD74/HLA-C/HSPA5/ATF6/CALR/CANX/BCAP31/TMEM33/SEC61A1/EMC1/DHRS9/PREB/DHCR7/AUP1,18
CC,GO:0031301,integral component of organelle membrane,35/1152,390/19869,0.00700850964909578,0.0341093452418926,0.0253047594483593,MFNG/SCD/TIMM23/SLC27A2/SCAMP1/TAPBP/TOMM70/TOMM40/HLA-B/CD74/HLA-C/HSPA5/ATF6/CALR/CANX/HSPA9/CPT1A/BCAP31/TMEM33/SEC61A1/SFXN4/SYS1/EMC1/FAR1/CHCHD10/CCDC51/FAR2/DHRS9/SLC25A19/PREB/ABCB10/DNAJC11/DHCR7/UBIAD1/AUP1,35
CC,GO:0031616,spindle pole centrosome,4/1152,14/19869,0.00704305592878669,0.0341093452418926,0.0253047594483593,NPM1/EMD/SPOUT1/AURKB,4
CC,GO:0098554,cytoplasmic side of endoplasmic reticulum membrane,4/1152,14/19869,0.00704305592878669,0.0341093452418926,0.0253047594483593,DNAJA1/RPS29/RPS28/THADA,4
CC,GO:0030496,midbody,21/1152,203/19869,0.0073403708755222,0.0352578469922624,0.0261568004451309,KATNA1/HSPA5/SLC2A1/HSP90B1/PPP1CC/CENPF/PLK1/URB2/TTLL12/CENPV/CCDC124/AURKB/SPAG5/KATNB1/GNL3/NAT10/INCENP/NUDC/POLDIP2/ZNF330/CTDP1,21
CC,GO:0031300,intrinsic component of organelle membrane,37/1152,420/19869,0.00758646593031288,0.0359462432419823,0.0266675021716161,MFNG/SCD/TIMM23/SLC27A2/SCAMP1/TAPBP/TOMM70/TOMM40/HLA-B/CD74/HLA-C/HSPA5/ATF6/CALR/CANX/HSPA9/ECE1/CPT1A/BCAP31/TMEM33/SEC61A1/SFXN4/SYS1/EMC1/CHST4/FAR1/CHCHD10/CCDC51/FAR2/DHRS9/SLC25A19/PREB/ABCB10/DNAJC11/DHCR7/UBIAD1/AUP1,37
CC,GO:0000307,cyclin-dependent protein kinase holoenzyme complex,8/1152,50/19869,0.0076189239688296,0.0359462432419823,0.0266675021716161,CCNT1/CCNB2/CCNB1/CCNA2/CKS2/CDK7/CCNL2/BCCIP,8
CC,GO:0030532,small nuclear ribonucleoprotein complex,13/1152,105/19869,0.00766771400212933,0.0359462432419823,0.0266675021716161,PRPF4/PRPF3/PPIH/PRPF6/SNRPA1/SNU13/GEMIN4/SNRPD2/SF3A1/USP39/ZMAT2/TGS1/LUC7L,13
CC,GO:1902562,H4 histone acetyltransferase complex,7/1152,41/19869,0.00860048313196038,0.0399990723438792,0.029674181566413,OGT/MLLT1/MORF4L2/MSL3/MORF4L1/RUVBL2/RUVBL1,7
CC,GO:0005741,mitochondrial outer membrane,21/1152,207/19869,0.00909130727841127,0.0416530484516578,0.0309012197063673,MIEF1/TOMM70/TOMM40/ASS1/VDAC1/GK/PPP1CC/HSPA9/TUFM/CPT1A/HK2/AKAP1/MTERF3/PGAM5/PHB2/MSTO1/QTRT1/QTRT2/AGPAT5/DNAJC11/ZNFX1,21
CC,GO:0071682,endocytic vesicle lumen,5/1152,23/19869,0.00910468141218318,0.0416530484516578,0.0309012197063673,MPO/HSP90B1/CALR/HSPH1/HYOU1,5
CC,GO:0031011,Ino80 complex,4/1152,15/19869,0.00916935708236153,0.0416530484516578,0.0309012197063673,ACTR8/ACTR5/RUVBL2/RUVBL1,4
CC,GO:0070069,cytochrome complex,7/1152,42/19869,0.00981665160166592,0.0442504449121249,0.0328281547488909,COX7A2L/UQCRQ/COX5B/COX4I1/COX7C/UQCRC1/COA6,7
CC,GO:0031227,intrinsic component of endoplasmic reticulum membrane,18/1152,172/19869,0.0111125133008949,0.0497094106436979,0.0368780071777389,SCD/SLC27A2/TAPBP/HLA-B/CD74/HLA-C/HSPA5/ATF6/CALR/CANX/BCAP31/TMEM33/SEC61A1/EMC1/DHRS9/PREB/DHCR7/AUP1,18
MF,GO:0140098,catalytic activity, acting on RNA,105/1152,384/18432,9.10432337007122e-40,7.72957054119046e-37,6.39219335561842e-37,ZC3H12D/POLRMT/POLR3A/PRORP/POLR1C/POLR3G/NARS1/RPP40/GATB/TDP2/POLR1A/EPRS1/POLR1D/DDX5/POLR2E/FBL/WARS1/APEX1/GARS1/IARS1/NOP2/QARS1/AARS1/SARS1/PRIM1/YARS1/MARS1/WDR4/EIF4A1/NSUN2/DDX10/TARBP1/DHX34/MRPL58/ENDOG/KARS1/TRMT5/INTS11/MRM1/TRMT10C/DHX32/DHX37/FTSJ3/SUPV3L1/TRMT44/TRMT2A/DTWD1/DDX51/DDX55/PNPT1/DDX54/NSUN6/TFB1M/UPF1/EMG1/NSUN4/DUS3L/DDX27/CNOT6L/NSUN5/TGS1/POP1/ELAC2/POLR3C/RPP25/QTRT1/IFIH1/DDX24/DDX47/POLR3F/DHX36/TFB2M/DHX35/DHX33/DDX31/QTRT2/POLR1B/MRM3/DDX21/METTL5/DDX19A/DDX18/POLR3B/DUS2/TRMT1/DDX56/POLR1H/LARS1/FTSJ1/DDX20/DDX41/NOB1/DIMT1/EXO1/FARSA/DIS3/RCL1/DDX52/POLR3K/REXO2/PTRH2/RTCB/PUS1/RAD54B/DDX49,105
MF,GO:0008135,translation factor activity, RNA binding,40/1152,84/18432,3.78544038154639e-26,1.60691944196644e-23,1.32888880762708e-23,EIF3D/EIF5B/EIF3G/EIF3J/EIF2S1/EEF2/GSPT1/EIF2S2/EIF4B/EEF1B2/EEF1G/EEF1D/EIF2S3/EIF1/EIF1AX/TUFM/EIF5/EIF3B/EIF3E/EIF4A1/ETF1/EIF5A/EIF4G2/EIF4G1/EIF2B5/EIF3I/EIF3A/MRPL58/EIF2B1/EIF4H/EIF3M/EIF1AD/ABCF1/GCN1/GFM1/EIF3C/EIF2A/EIF2B3/EIF3K/EIF3L,40
MF,GO:0090079,translation regulator activity, nucleic acid binding,44/1152,108/18432,3.84551440702584e-25,1.00855821762569e-22,8.34056575731613e-23,EIF3D/EIF5B/EIF3G/EIF3J/DHFR/EIF2S1/PABPC1/EEF2/GSPT1/EIF2S2/EIF4B/EEF1B2/EEF1G/EEF1D/SHMT2/EIF2S3/EIF1/EIF1AX/TUFM/EIF5/EIF3B/EIF3E/EIF4A1/ETF1/EIF5A/EIF4G2/EIF4G1/EIF2B5/EIF3I/EIF3A/MRPL58/EIF2B1/EIF4H/LARP1/EIF3M/EIF1AD/ABCF1/GCN1/GFM1/EIF3C/EIF2A/EIF2B3/EIF3K/EIF3L,44
MF,GO:0043021,ribonucleoprotein complex binding,53/1152,159/18432,4.75174660836601e-25,1.00855821762569e-22,8.34056575731613e-23,ZNF593/PES1/PRMT5/NVL/PPIH/PRMT3/PRPF6/EIF2S1/NPM1/RPSA/HSPA5/EEF2/NME1/YBX3/DDX5/EIF4B/NAA10/EIF1/BAG6/GEMIN4/SEC61A1/ETF1/EIF5A/BOP1/NOLC1/EIF4H/NOMO1/TIMM50/LARP1/ZNF598/NOPCHAP1/SERBP1/GEMIN5/MRPS27/GCN1/ZNF622/NCLN/NMD3/MRRF/PTCD3/DNAJC2/EIF3C/NAA15/EIF2A/IFIH1/GTPBP4/WDR12/DHX33/XPO5/PRMT7/EIF3K/SBDS/STRAP,53
MF,GO:0003735,structural constituent of ribosome,52/1152,176/18432,7.19010856342261e-22,1.22088043406916e-19,1.00964261301113e-19,MRPS12/NDUFA7/RPS17/RPSA/RPL7/RPL17/RPS3/RPL13/RPL10/RPL4/RPS19/RPL5/RPL21/RPL28/RPL29/RPL14/MRPL12/RPS3A/RPL15/RPL37A/RPS7/RPS15A/RPS14/RPS18/RPS29/RPS11/RPL7A/RPS15/RPS28/RPL10A/RPL32/RPL38/MRPS22/MRPS35/MRPS15/MRPS34/RPL18A/RPL6/RPL18/RPL7L1/MRPL14/RPL22L1/MRPL43/MRPS31/MRPL1/MRPL18/MRPS30/MRPL27/MRPS7/MRPL11/MRPS23/RPL36,52
MF,GO:0003743,translation initiation factor activity,28/1152,51/18432,6.87041519159258e-21,9.7216374961035e-19,8.03959111016185e-19,EIF3D/EIF5B/EIF3G/EIF3J/EIF2S1/EIF2S2/EIF4B/EIF2S3/EIF1/EIF1AX/EIF5/EIF3B/EIF3E/EIF4A1/EIF4G2/EIF4G1/EIF2B5/EIF3I/EIF3A/EIF2B1/EIF4H/EIF3M/EIF1AD/EIF3C/EIF2A/EIF2B3/EIF3K/EIF3L,28
MF,GO:0030515,snoRNA binding,21/1152,32/18432,2.89001128432584e-18,3.50517082913234e-16,2.89870304758697e-16,NOP56/RRP9/SNU13/NOP14/TBL3/BYSL/BMS1/NOLC1/TSR1/UTP25/DHX37/IMP4/NUDT16L1/HEATR1/DDX21/IMP3/UTP6/NUFIP1/NUDT5/WDR3/NOP58,21
MF,GO:0140101,catalytic activity, acting on a tRNA,37/1152,127/18432,9.98879649906004e-16,1.01230256676941e-13,8.37153074248586e-14,PRORP/NARS1/RPP40/GATB/EPRS1/WARS1/GARS1/IARS1/QARS1/AARS1/SARS1/YARS1/MARS1/WDR4/NSUN2/TARBP1/MRPL58/KARS1/TRMT5/TRMT10C/TRMT44/TRMT2A/DTWD1/NSUN6/DUS3L/POP1/ELAC2/RPP25/QTRT1/QTRT2/DUS2/TRMT1/LARS1/FTSJ1/FARSA/PTRH2/PUS1,37
MF,GO:0000049,tRNA binding,28/1152,73/18432,1.12511087972478e-15,1.01230256676941e-13,8.37153074248586e-14,XPOT/PTCD1/ELP1/SSB/EIF2S3/IARS1/AARS1/SARS1/YARS1/MARS1/NSUN2/KARS1/CTU2/TRMT10C/CTU1/YRDC/ELP5/NSUN6/MRPS27/RPUSD4/EIF2A/NAT10/ELP3/XPO5/DUS2/TRMT1/FARSA/PUS1,28
MF,GO:0004386,helicase activity,41/1152,155/18432,1.19234695732557e-15,1.01230256676941e-13,8.37153074248586e-14,CHD1/BTAF1/RECQL4/DDX5/ERCC2/MCM4/DNA2/BLM/EIF4A1/DDX10/DHX34/HLTF/DHX32/DHX37/SUPV3L1/DDX51/DDX55/DDX54/UPF1/DDX27/TWNK/IFIH1/DDX24/DDX47/DHX36/DHX35/DHX33/DDX31/DDX21/DDX19A/DDX18/DDX56/ZNFX1/DDX20/DDX41/TTF2/RUVBL2/RUVBL1/DDX52/RAD54B/DDX49,41
MF,GO:0016887,ATP hydrolysis activity,64/1152,347/18432,3.71723979979193e-15,2.86903326365759e-13,2.37263057077629e-13,CHD1/BTAF1/NVL/KATNA1/CLPX/RECQL4/HSP90AB1/HSPD1/HSPA5/HSPA8/HSP90B1/DDX5/ERCC2/MCM4/LONP1/HSPA9/MLH1/CCT8/DNA2/BLM/PMS1/EIF4A1/HSPA14/TRAP1/MYO1E/DDX10/PMS2P11/DHX34/TRIP13/HSP90AA4P/FIGNL1/DHX32/KIF18B/DHX37/SUPV3L1/DDX51/DDX55/DDX54/UPF1/DDX27/ATAD5/TWNK/KIF2C/IFIH1/DDX24/DDX47/DHX36/DHX35/DHX33/DDX31/DDX21/ABCB10/MDN1/DDX19A/ATAD3A/DDX18/DDX56/DDX20/DDX41/RUVBL2/RUVBL1/DDX52/AK6/DDX49,64
MF,GO:0003724,RNA helicase activity,28/1152,77/18432,5.63726996699399e-15,3.98836850164825e-13,3.29829742805701e-13,DDX5/EIF4A1/DDX10/DHX34/DHX32/DHX37/SUPV3L1/DDX51/DDX55/DDX54/UPF1/DDX27/IFIH1/DDX24/DDX47/DHX36/DHX35/DHX33/DDX31/DDX21/DDX19A/DDX18/DDX56/DDX20/DDX41/DDX52/RAD54B/DDX49,28
MF,GO:0019843,rRNA binding,26/1152,67/18432,8.48696837579995e-15,5.54264319311859e-13,4.58365012684904e-13,NPM1/RPS3/RPL5/RPS14/RPS18/RPS11/RRS1/UTP25/MTERF4/BRIX1/MRPS27/EMG1/NSUN4/RPUSD4/PTCD3/IMP4/UTP23/MRPL18/RPF2/RPF1/PPAN/DDX21/IMP3/MRPS7/SBDS/MRPL11,26
MF,GO:0008186,ATP-dependent activity, acting on RNA,28/1152,79/18432,1.20653884988306e-14,7.31679631107653e-13,6.0508376907669e-13,DDX5/EIF4A1/DDX10/DHX34/DHX32/DHX37/SUPV3L1/DDX51/DDX55/DDX54/UPF1/DDX27/IFIH1/DDX24/DDX47/DHX36/DHX35/DHX33/DDX31/DDX21/DDX19A/DDX18/DDX56/DDX20/DDX41/DDX52/RAD54B/DDX49,28
MF,GO:0016741,transferase activity, transferring one-carbon groups,48/1152,225/18432,3.88509378083648e-14,2.19896307995345e-12,1.81849652759153e-12,PRMT5/RRP8/PRMT3/EEF1AKMT4/FBL/GART/DNMT1/CAD/ATIC/SHMT2/NOP2/GATM/WDR4/NSUN2/TARBP1/TRMT5/ALDH1L2/SETMAR/SPOUT1/CIAPIN1/MRM1/TRMT10C/CAMKMT/CARM1/FTSJ3/TRMT44/TRMT2A/METTL13/FAM98A/NSUN6/TFB1M/EMG1/NSUN4/PRMT6/NSUN5/TGS1/MTR/PRMT1/NTMT1/DPH5/TFB2M/METTL17/MRM3/METTL5/PRMT7/TRMT1/FTSJ1/DIMT1,48
MF,GO:0008173,RNA methyltransferase activity,23/1152,65/18432,2.93771028031349e-12,1.55882251749134e-10,1.28911365590072e-10,FBL/NOP2/WDR4/NSUN2/TARBP1/TRMT5/MRM1/TRMT10C/FTSJ3/TRMT44/TRMT2A/NSUN6/TFB1M/EMG1/NSUN4/NSUN5/TGS1/TFB2M/MRM3/METTL5/TRMT1/FTSJ1/DIMT1,23
