"","Protein.Names","Protein.Group","Protein.Ids","Genes","First.Protein.Description","D1","D2","D3","D4","WT1","WT2","WT3","WT4","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"4538","PLS1_HUMAN","O15162","O15162","PLSCR1","Phospholipid scramblase 1",249491,245585.025039148,234047.819086164,238311.303052356,203314.414684893,201934.140400232,227351.976818432,217747.733608168,0.212440346759355,17.767522148298,4.58176959860863,0.00240305619216854,0.0128232954883404,-1.92961212246754
"4539","PLSI_HUMAN","Q14651","Q14651","PLS1","Plastin-1",363673,376260.385075937,379469.527161101,344525.641440834,345667.163429817,342818.103043771,345344.112360337,333142.036139685,0.123995303773963,18.4084173114626,3.75440951029295,0.00685472528143189,0.026716701712795,-3.06301747919908
"4540","PLSL_HUMAN","P13796","P13796","LCP1","Plastin-2",112000500,117834394.034735,117109842.95388,114686726.3836,112586132.412184,117182883.325769,111238101.88098,116346215.641814,0.0514580240528204,26.741720790073,2.32599138195379,0.0521693829885084,0.12063920232837,-5.18945576723603
"4541","PLXA1_HUMAN","Q9UIW2","Q9UIW2","PLXNA1","Plexin-A1",45926.8,38669.5739950932,29914.4302891529,45908.4925103672,68626.8686834954,58409.4311136875,50760.2822001032,71652.475349828,-0.621782637524948,15.5730462903882,-3.61400786088379,0.00827263266588138,0.0307424950361086,-3.26460468819104
"4542","PLXB2_HUMAN","O15031","O15031","PLXNB2","Plexin-B2",464922,447411.05628496,458582.418725908,440775.659870868,465458.216150738,453583.684635207,436182.336407848,451091.288607253,0.0310083741423242,18.7629708906476,1.14304927782232,0.289840523584121,0.42587389156689,-6.79417201627344
"4543","PM2PB_HUMAN","Q13670","Q13670","PMS2P11","Putative postmeiotic segregation increased 2-like protein 11",87003.8999999999,66369.3014542872,72462.1650398153,78222.6076807763,98495.0783545773,99021.7711920109,104973.13693088,92297.2131813532,-0.358649764826172,16.3774490408366,-4.08473622938916,0.004455565068428,0.0194801449503364,-2.59894936321176
"4544","PM34_HUMAN","O43808","O43808","SLC25A17","Peroxisomal membrane protein PMP34",593432,574383.369323351,481048.32540388,583120.219191064,538654.313991134,651429.349933409,571561.455761088,615505.667917709,-0.0648023577257639,19.1070983652132,-0.73066228936339,0.488229533248833,0.612542597156134,-7.18325148822806
"4545","PMF1_HUMAN","Q6P1K2","Q6P1K2","PMF1","Polyamine-modulated factor 1",432458,530758.918080784,510380.893793531,465973.685358132,476929.438762724,403030.092425781,399860.818642368,502056.017912925,0.151648643509546,18.7967209033306,1.59448769810189,0.153955829212614,0.268634969011634,-6.24055909209899
"4546","PMGE_HUMAN","P07738","P07738","BPGM","Bisphosphoglycerate mutase",63169.1,76190.18289121,60628.6961428434,64024.1334013467,57842.181532627,76826.9272549939,60402.4654300851,59924.8068353095,0.0766134232301496,15.9576726943497,0.69272732723427,0.51034558016784,0.631643111713471,-7.21189153865785
"4547","PML_HUMAN","P29590","P29590","PML","Protein PML",713756.999999997,707493.272398215,708340.539714636,711285.814129515,770489.950071428,788219.167272221,758586.637240587,797984.486144587,-0.104908687085238,19.4798849901854,-5.48909306510928,0.000853387305950701,0.00619494190476598,-0.799966600761368
"4548","PMM1_HUMAN","Q92871","Q92871","PMM1","Phosphomannomutase 1",438598.000000001,393594.960276683,396090.06599803,370931.11572586,445213.381322872,401668.554856857,472411.527790173,426544.622183508,-0.100020435184188,18.646293509214,-1.46055961374483,0.186635301192193,0.308860963697331,-6.41558705968213
"4549","PMM2_HUMAN","O15305","O15305","PMM2","Phosphomannomutase 2",1900500,1911033.0464075,1899869.84401482,1889309.28161893,1990262.61318457,2047896.3571297,1996135.79536762,1971560.51548031,-0.045054395218326,20.8689869537438,-2.3257800111805,0.0521857809826982,0.12063920232837,-5.18977303005874
"4550","PMS1_HUMAN","P54277","P54277","PMS1","PMS1 protein homolog 1",490988,449512.278717529,489496.017694904,476328.672061842,536608.228535515,571371.31634275,573217.679572161,523442.804872821,-0.182378482333952,18.9424924445629,-4.15617893513598,0.00406793991597496,0.0182861327369399,-2.50055881466661
"4551","PMS2_HUMAN","P54278","P54278","PMS2","Mismatch repair endonuclease PMS2",652884,532212.776864605,586376.544763397,529582.428070763,613242.797000275,686259.714742283,633458.502970846,588369.893960879,-0.107521899042155,19.1719865954243,-1.33021143998529,0.224305664559716,0.353251355762171,-6.57783175452407
"4552","PMVK_HUMAN","Q15126","Q15126","PMVK","Phosphomevalonate kinase",2580500,2675589.21485837,2667050.47076056,2633058.47546136,2976972.95266722,3037920.71541167,2918960.96191172,3074652.64977056,-0.155200157772107,21.3975477236614,-8.02092816462461,7.98927675920752e-05,0.00131045586573847,1.79303826180261
"4553","PMYT1_HUMAN","Q99640","Q99640","PKMYT1","Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase",417801,393800.045464734,365901.458267241,382271.75707279,405352.583799759,437109.406747198,406655.82714236,402387.905232921,-0.0567668123640814,18.5896400807122,-1.1174464570186,0.299937297768458,0.436770658835817,-6.8220527095267
"4554","PNCB_HUMAN","Q6XQN6","Q6XQN6","NAPRT","Nicotinate phosphoribosyltransferase",864601.999999999,876218.756647098,884202.004806671,912009.594600888,878663.527888554,841972.84889051,903211.792532548,914565.778738953,0.0279067053399551,19.7292355608952,0.90658747823372,0.394148206686235,0.526396365980076,-7.03380850033237
"4555","PNISR_HUMAN","Q8TF01","Q8TF01","PNISR","Arginine/serine-rich protein PNISR",389745,378411.734013904,358601.996226074,382921.662521698,381640.763034807,404916.735952599,406258.100442045,425159.495937099,-0.0730649885780643,18.5517017749168,-1.75620323410769,0.121578793687229,0.226305081318803,-6.01985194348369
"4556","PNKD_HUMAN","Q8N490","Q8N490","PNKD","Probable hydrolase PNKD",1380500,1569030.44627163,1398880.63595449,1497369.71933899,1415058.94465799,1542912.33609745,1381286.55522971,1514096.02655204,0.0267769359499255,20.4526045885182,0.495530106472063,0.635090766965731,0.740064447455935,-7.33857988431063
"4557","PNKP_HUMAN","Q96T60","Q96T60","PNKP","Bifunctional polynucleotide phosphatase/kinase",508148,479939.195981157,523466.471273056,496879.134814819,466451.283086588,486056.684173385,482185.429333188,475076.56510774,0.0988330429585211,18.877285096193,3.51022998888236,0.00952359350195141,0.0339790693704661,-3.41515429354789
"4558","PNO1_HUMAN","Q9NRX1","Q9NRX1","PNO1","RNA-binding protein PNO1",2390500,2494501.52684034,2401052.75282549,2371732.27944808,2750793.05706657,2749087.26445781,2795886.87819077,2793563.44708827,-0.169161989136427,21.2761504454898,-7.76097948536165,9.89481424852929e-05,0.00152413399307178,1.55934529959169
"4559","PNPH_HUMAN","P00491","P00491","PNP","Purine nucleoside phosphorylase",12000500,12176177.5553834,10852172.1075735,12063947.9374356,13893763.4883305,13528123.4804436,12830978.6976182,13239074.8526605,-0.151029450231036,23.550358391915,-3.05583811221121,0.0179562099063083,0.0546739746815002,-4.08761312199181
"4560","PNPO_HUMAN","Q9NVS9","Q9NVS9","PNPO","Pyridoxine-5'-phosphate oxidase",2330500.00000001,2434140.06323327,2339674.5623842,2391833.97632984,2421862.90065014,2264396.8353193,2416464.61925606,2429296.44904833,0.0250096740399144,21.1547816820107,0.820509485223064,0.438419141064856,0.568634201713696,-7.11025244581192
"4561","PNPT1_HUMAN","Q8TCS8","Q8TCS8","PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial",4000500,4104313.87005917,4048742.30179899,4130800.6818277,4386059.97094015,4482812.00223968,4314310.83640555,4512245.05296944,-0.08837907008445,21.9892387890378,-4.3976965528813,0.00300749807965444,0.0149701126408869,-2.17333576223028
"4562","PO113_HUMAN;POK11_HUMAN;POK19_HUMAN;POK25_HUMAN","P63132;P63136;Q9UQG0;Q9WJR5","Q9WJR5;P63132;P63136;Q9UQG0","ERVK-11;ERVK-19;ERVK-25;HERVK_113","Endogenous retrovirus group K member 113 Pol protein",587187,731455.557269363,666157.377643357,888137.297886017,480205.995035184,608559.350183607,702813.941173844,597653.981580016,0.289493973948495,19.2822387654938,1.85699849234949,0.104787107005874,0.203307506897875,-5.87801061089854
"4563","PO210_HUMAN","Q8TEM1","Q8TEM1","NUP210","Nuclear pore membrane glycoprotein 210",3730499.99999999,3752142.62937468,3772340.16451793,3789015.68250517,3624829.00430328,3729267.6740913,3708870.0533487,3814110.46481163,0.0472707839643363,21.8072607164418,2.64000761221027,0.0327899143267503,0.0850126067339935,-4.71533151213839
"4564","PO2F1_HUMAN","P14859","P14859","POU2F1","POU domain, class 2, transcription factor 1",466373,424278.760794381,433675.124282364,425388.25562914,492181.077470872,485512.896304268,470049.149155838,526178.244654582,-0.146837811980838,18.8009537223247,-3.31791799972614,0.0124133426368476,0.0416352370600946,-3.69733780004372
"4565","PO2F2_HUMAN","P09086","P09086","POU2F2","POU domain, class 2, transcription factor 2",158260,159780.905654242,104305.176663363,173324.836898651,186788.451283621,214206.04446718,235274.848389222,247532.500318662,-0.561757799299528,17.429594756201,-3.20161717833507,0.014606864023579,0.0465641421829919,-3.86980058580525
"4566","POC1A_HUMAN","Q8NBT0","Q8NBT0","POC1A","POC1 centriolar protein homolog A",145093,138738.326865353,136046.466946926,124056.646634402,160523.15590304,154778.033735282,157842.430588376,161414.508146568,-0.19980936879222,17.1414807210969,-4.17893312486598,0.00395234483884875,0.0179991256884714,-2.46937348321076
"4567","POC5_HUMAN","Q8NA72","Q8NA72","POC5","Centrosomal protein POC5",97649,85756.1458718693,83577.6795456221,100882.193115863,84817.5663418555,100375.703834953,108140.004310695,105328.22986424,-0.0907771968020583,16.5206614536299,-0.931868058673982,0.381791295218582,0.514576061864456,-7.01020307297064
"4568","PODXL_HUMAN","O00592","O00592","PODXL","Podocalyxin",127051,189021.565239754,173930.394001748,161862.641522297,195722.401029606,203756.671215044,152110.284201595,164317.544655457,-0.115254299181863,17.3472001605451,-0.797622303377728,0.450760627207556,0.580024029253388,-7.12952245436706
"4569","POGK_HUMAN","Q9P215","Q9P215","POGK","Pogo transposable element with KRAB domain",224448,213577.231345189,218509.695932836,233032.52748169,226611.270505176,268117.001488098,227861.699795001,214379.28908245,-0.0451758065182908,17.7750146389477,-0.633992099591745,0.545825086832906,0.663387825316155,-7.25358422571213
"4570","POGZ_HUMAN","Q7Z3K3","Q7Z3K3","POGZ","Pogo transposable element with ZNF domain",1190500,1206941.4967407,1214905.0017242,1185851.47454122,1158395.72067293,1202998.97709276,1166184.54462175,1171224.11623622,0.0588638302681233,20.153678825778,3.33783062753912,0.0120744825248874,0.0408160930716801,-3.66793914194457
"4571","POLI_HUMAN","Q9UNA4","Q9UNA4","POLI","DNA polymerase iota",7814.8,24050.7370412644,21017.2144195237,16538.2696305703,505.463906564343,23020.7923958824,33385.3049719335,12040.5392783268,0.968840233390072,13.4725047882544,0.744058883602859,0.48057189655247,0.606567936912155,-7.17282304191768
"4572","POLK_HUMAN","Q9UBT6","Q9UBT6","POLK","DNA polymerase kappa",320790,270969.271526139,275161.846440541,260262.407147415,283064.141416983,306952.263078697,295157.687167871,213617.089730825,0.0716361300969908,18.0541020645441,0.557032649629196,0.594503425801577,0.706352150053016,-7.30318184224007
"4573","POMP_HUMAN","Q9Y244","Q9Y244","POMP","Proteasome maturation protein",1410500,1398039.49774051,1480659.13533986,1537567.25201354,1651261.63581413,1697469.12230426,1780898.46116804,1773981.83744207,-0.215491991609927,20.5699055028814,-5.58534012982172,0.000769658742564637,0.00582968791372306,-0.686972157988308
"4574","POMT1_HUMAN","Q9Y6A1","Q9Y6A1","POMT1","Protein O-mannosyl-transferase 1",90761.8,105856.992311307,233382.057488469,215017.094353848,113348.804297779,240836.747848202,176528.512372178,112264.034169777,-0.0173947894135722,17.176208601543,-0.0435154609369813,0.966480929870811,0.981201630824257,-7.47465956528451
"4575","PON2_HUMAN","Q15165","Q15165","PON2","Serum paraoxonase/arylesterase 2",691287.000000001,732597.87099209,595330.977434525,620385.246064539,549253.990795432,705175.024071566,636046.075945817,588681.984278503,0.11905084748188,19.2570423441902,1.20660247319403,0.265983138929728,0.400680152955459,-6.72311014009268
"4576","POP1_HUMAN","Q99575","Q99575","POP1","Ribonucleases P/MRP protein subunit POP1",2130500,2142401.32534271,2094185.76858181,2110415.41380169,2514367.05107633,2553126.60534694,2539510.74613009,2522952.66426479,-0.226624640703385,21.1171540478063,-11.9765781692463,5.44666938479108e-06,0.000269830945468163,4.69365741438783
"4577","POP5_HUMAN","Q969H6","Q969H6","POP5","Ribonuclease P/MRP protein subunit POP5",330635,535366.831181108,479518.435173437,462413.547938116,322477.314400227,423125.362323632,410288.562621034,465072.560239601,0.174346178087141,18.66642882873,1.03398724852816,0.334839875461732,0.470267214082864,-6.90979581308248
"4578","POP7_HUMAN","O75817","O75817","POP7","Ribonuclease P protein subunit p20",1900500,1770205.34823099,1746482.74927502,2190819.54516398,2277979.90741775,2223155.40242623,2354945.27081957,2054766.85260041,-0.202155153247531,20.9430064826795,-2.39907513597716,0.0468023642740374,0.111191204402353,-5.07954703578977
"4579","PORIM_HUMAN","Q8N131","Q8N131","TMEM123","Porimin",686238,635266.452037747,688093.992060871,663866.879189333,686664.722032401,691139.661062846,662749.487505944,660998.263428153,0.011940132004014,19.3331357570121,0.375858311319441,0.717925295730289,0.807831225950657,-7.39626070114164
"4580","POSTN_HUMAN","Q15063","Q15063","POSTN","Periostin",241701,127395.989006541,255462.703031607,134504.704229136,181460.768875729,95907.2085595126,96519.6661006491,80827.8930339645,0.763668333934156,17.0691324799643,2.24929022253841,0.0584763005186407,0.13147753308883,-5.30430570172384
"4581","POTB2_HUMAN;POTB3_HUMAN;POTEA_HUMAN;POTEB_HUMAN;POTEC_HUMAN;POTEE_HUMAN;POTEF_HUMAN;POTEG_HUMAN;POTEH_HUMAN;POTEI_HUMAN;POTEJ_HUMAN;POTEM_HUMAN","A0A0A6YYL3;A0JP26;A5A3E0;A6NI47;B2RU33;H3BUK9;P0CG38;P0CG39;Q6S545;Q6S5H5;Q6S8J3;Q6S8J7","A0JP26;A5A3E0;Q6S8J3;B2RU33;P0CG38;P0CG39;A0A0A6YYL3;Q6S545;Q6S5H5;Q6S8J7;A6NI47;H3BUK9","POTEA;POTEB;POTEB2;POTEB3;POTEC;POTEE;POTEF;POTEG;POTEH;POTEI;POTEJ;POTEM","POTE ankyrin domain family member B",464186,619896.399035762,539197.3497316,546792.256120633,989798.381618901,401180.458679836,450938.108132611,565052.453596091,-0.0364349492968898,19.0497181573,-0.131966841613693,0.898647260271579,0.936585886611403,-7.46585316248232
"4582","POTE1_HUMAN","Q9NUX5","Q9NUX5","POT1","Protection of telomeres protein 1",107819,105269.176121694,105943.724117672,107365.45973027,115150.140756983,111197.85540877,120009.897489795,116131.959105749,-0.0928362025971516,16.7391996228021,-3.36828020777339,0.0115753303419531,0.0395710036233045,-3.62306139765076
"4583","PP12C_HUMAN","Q9BZL4","Q9BZL4","PPP1R12C","Protein phosphatase 1 regulatory subunit 12C",223105,208767.922274663,216330.141115275,217753.826911761,197530.562172071,198368.189495023,191645.512483897,187481.201699391,0.184857303326481,17.6215613509575,5.97094885741569,0.000514897592689661,0.00444144605835364,-0.246820888598351
"4584","PP13G_HUMAN","B7ZBB8","B7ZBB8","PPP1R3G","Protein phosphatase 1 regulatory subunit 3G",528016,446887.259317701,525702.907487441,569557.798658245,637144.005591861,527269.717543131,575249.35181061,596183.682773009,-0.149116562196514,19.0401240945227,-1.72703622009084,0.126898425396692,0.233597603567297,-6.06032530435186
"4585","PP14B_HUMAN","Q96C90","Q96C90","PPP1R14B","Protein phosphatase 1 regulatory subunit 14B",1140500,1297460.26398642,1153588.47929765,1105463.7209222,1137866.68847564,1130918.72834067,1248121.28475459,1441347.47841863,-0.0449319631292973,20.172213732239,-0.51779845715617,0.620229325834454,0.727487028798307,-7.32620581430213
"4586","PP16A_HUMAN","Q96I34","Q96I34","PPP1R16A","Protein phosphatase 1 regulatory subunit 16A",115339,67117.957675403,83315.4367443167,111306.488738973,141191.859976665,75771.4491082326,85989.280886572,156307.387931904,-0.22649347737779,16.5945421082189,-0.779056699350774,0.460946728789701,0.588586105100328,-7.14481862447975
"4587","PP1A_HUMAN","P62136","P36873;P62136;P62140","PPP1CA","Serine/threonine-protein phosphatase PP1-alpha catalytic subunit",10200500,10062310.7279802,8668781.65239537,10052780.8101597,9833056.90817902,10052606.3538202,9932370.15660976,9739440.25609988,0.00895214358367369,23.1963463858845,0.149077139991683,0.88561032534004,0.928030669605876,-7.46312874121692
"4588","PP1B_HUMAN","P62140","P62140","PPP1CB","Serine/threonine-protein phosphatase PP1-beta catalytic subunit",2300500,2333538.90226711,2268069.62574604,2371732.27944808,2401307.25230249,2295328.87576183,2334439.38743435,2179592.25984873,0.0405233347536864,21.1128969539964,1.08623126427947,0.312632202354637,0.448886861391508,-6.85544257923713
"4589","PP1G_HUMAN","P36873","P36873","PPP1CC","Serine/threonine-protein phosphatase PP1-gamma catalytic subunit",3070500,2947229.44121547,2933086.68332654,2904444.56085578,3264881.42573536,3275217.23681558,3308748.60361519,3220428.63685026,-0.110130992296263,21.5421944575681,-4.16282052464647,0.00403382208214866,0.0182006052346548,-2.49144870947516
